id,Lon,Lat,SettlementName,ShortName,MunicipalDistrict,Adm_1,Adm_2,Year,Population
595,69.2024,57.72582,деревня Кулики,д. Кулики,Вагайский район,0,0,1981,21
671,69.219765,57.669622,деревня Малая Плесовская,д. Малая Плесовская,Вагайский район,0,0,1981,20
321,68.6753,57.49752,деревня Дуброва,д. Дуброва,Вагайский район,0,0,1981,19
1333,69.25495,58.03804,деревня Чечнева,д. Чечнева,Вагайский район,0,0,1981,17
682,69.666731,57.981731,деревня Малобыкова,д. Малобыкова,Вагайский район,0,0,1981,16
1209,70.287754,57.917167,деревня Тамбуряны,д. Тамбуряны,Вагайский район,0,0,1981,15
133,69.16667,57.71482,деревня Большие Русаки,д. Большие Русаки,Вагайский район,0,0,1981,12
389,69.73874,57.98912,деревня Зенкова,д. Зенкова,Вагайский район,0,0,1981,11
349,69.184291,57.845331,деревня Ермаки,д. Ермаки,Вагайский район,0,0,1981,10
600,NA,NA,деревня Курманакская,д. Курманакская,Вагайский район,0,0,1981,9
307,69.018938,58.041433,деревня Долговская,д. Долговская,Вагайский район,0,0,1981,7
1413,NA,NA,деревня Ярина,д. Ярина,Вагайский район,0,0,1981,6
479,69.348503,58.02579,деревня Каренгина,д. Каренгина,Вагайский район,0,0,1981,6
943,70.16174,57.933839999999996,поселок Первомайка,п. Первомайка,Вагайский район,0,0,1981,6
510,69.16042,58.05243,деревня Климова,д. Климова,Вагайский район,0,0,1981,5
73,69.283357,57.54965,деревня Башуева,д. Башуева,Вагайский район,0,0,1981,5
295,NA,NA,деервня Рахвалова,деервня Рахвалова,Вагайский район,0,0,1981,2
220,70.604868,56.815557,село Викулово,с. Викулово,Викуловский район,0,1,1981,5496
887,71.259093,56.800671,село Озерное,с. Озерное,Викуловский район,1,0,1981,1127
475,70.687307,57.073223,село Каргалы,с. Каргалы,Викуловский район,1,0,1981,1118
550,70.939922,56.815227,село Коточиги,с. Коточиги,Викуловский район,1,0,1981,922
59,70.641789,56.65975,село Балаганы,с. Балаганы,Викуловский район,1,0,1981,757
450,70.829618,56.827646,село Калинино,с. Калинино,Викуловский район,1,0,1981,695
1345,70.581342,56.696748,село Чуртан,с. Чуртан,Викуловский район,1,0,1981,630
985,70.587378,56.917205,село Поддубровное,с. Поддубровное,Викуловский район,1,0,1981,616
1072,70.35475,57.029755,село Рябово,с. Рябово,Викуловский район,1,0,1981,550
822,70.439965,56.591391,село Нововяткино,с. Нововяткино,Викуловский район,1,0,1981,488
1087,70.726294,56.879378,село Сартам,с. Сартам,Викуловский район,1,0,1981,476
350,70.937299,57.255152,село Ермаки,с. Ермаки,Викуловский район,1,0,1981,416
1369,70.402469,57.042856,село Шешуки,с. Шешуки,Викуловский район,0,0,1981,332
120,70.26403,56.802716,село Боково,с. Боково,Викуловский район,0,0,1981,316
47,71.334866,56.802169,село Ачимово,с. Ачимово,Викуловский район,0,0,1981,310
666,70.385536,56.687094,село Малахово,с. Малахово,Викуловский район,0,0,1981,302
88,70.450134,56.816838,село Березино,с. Березино,Викуловский район,1,0,1981,296
52,71.077086,56.792572,село Базариха,с. Базариха,Викуловский район,0,0,1981,293
880,70.596173,56.978041,село Одино,с. Одино,Викуловский район,0,0,1981,292
1312,70.564813,56.776547,село Чебаклей,с. Чебаклей,Викуловский район,0,0,1981,286
1126,71.085853,57.193377,село Скрипкино,с. Скрипкино,Викуловский район,1,0,1981,282
957,70.645598,56.613292,село Пестово,с. Пестово,Викуловский район,0,0,1981,259
366,70.738672,56.621558,деревня Заборка,д. Заборка,Викуловский район,0,0,1981,258
1257,70.67403,56.68615,деревня Тюлешов Бор,д. Тюлешов Бор,Викуловский район,0,0,1981,246
316,70.581539,56.723472,село Доставалово,с. Доставалово,Викуловский район,0,0,1981,239
149,70.722179,56.845081,деревня Борки,д. Борки,Викуловский район,0,0,1981,227
160,71.156605,56.810408,село Бородино,с. Бородино,Викуловский район,0,0,1981,214
701,70.67518,56.99495,село Малышево,с. Малышево,Викуловский район,0,0,1981,202
361,71.168822,57.169697,село Жигули,с. Жигули,Викуловский район,0,0,1981,195
911,70.927876,57.277672,село Осиновка,с. Осиновка,Викуловский район,0,0,1981,193
525,70.387862,56.586013,деревня Комиссаровка,д. Комиссаровка,Викуловский район,0,0,1981,192
820,70.831639,57.070336,деревня Новоборовая,д. Новоборовая,Викуловский район,0,0,1981,191
308,70.6674,56.908561,село Долгушино,с. Долгушино,Викуловский район,0,0,1981,166
340,70.921165,57.222845,село Еловка,с. Еловка,Викуловский район,0,0,1981,149
110,70.788915,57.131463,село Бобры,с. Бобры,Викуловский район,0,0,1981,143
1171,70.745392,57.078291,деревня Староборовая,д. Староборовая,Викуловский район,0,0,1981,141
837,70.27701,56.638115,деревня Новомалахова,д. Новомалахова,Викуловский район,0,0,1981,132
1106,70.69284,57.185027,село Серебрянка,с. Серебрянка,Викуловский район,0,0,1981,122
1330,70.680408,56.608685,деревня Чернышева,д. Чернышева,Викуловский район,0,0,1981,118
1402,70.574883,56.881571,деревня Юшкова,д. Юшкова,Викуловский район,0,0,1981,117
841,70.851537,56.858508,деревня Новоникольск,д. Новоникольск,Викуловский район,0,0,1981,102
990,70.809532,56.904851,село Покровка,с. Покровка,Викуловский район,0,0,1981,98
1282,70.725638,56.801011,село Усть-Барсук,с. Усть-Барсук,Викуловский район,0,0,1981,97
961,70.346252,56.798413,деревня Петрова,д. Петрова,Викуловский район,0,0,1981,87
1208,71.025514,57.23862,деревня Тамакуль,д. Тамакуль,Викуловский район,0,0,1981,87
